sku,pricing_group_id,origin_ml_item_id,ml_item_ids,previous_price,applied_price,http_status,confirmed_at,observed_prices,warnings
VTK012169,VTK012169|MLB23198670,MLB7111652398,"[""MLB7316880226"",""MLB7111652398""]",72.2,56.28,"{""MLB7111652398"":200,""MLB7316880226"":200}",2026-09-05T01:05:39.859Z,"{""MLB7316880226"":56.28,""MLB7111652398"":56.28}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK009830,VTK009830|MLB4800980893,MLB4800980893,"[""MLB4800980893""]",3064.09,2681.98,"{""MLB4800980893"":200}",2026-09-05T01:05:40.983Z,"{""MLB4800980893"":2681.98}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK005799,VTK005799|MLB7111708294,MLB7111708294,"[""MLB7111708294""]",77.83,61.1,"{""MLB7111708294"":200}",2026-09-05T01:05:42.180Z,"{""MLB7111708294"":61.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017317,VTK017317|MLB4981496075,MLB4981496075,"[""MLB4981496075""]",73.26,56.57,"{""MLB4981496075"":200}",2026-09-05T01:05:43.096Z,"{""MLB4981496075"":56.57}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK003160,VTK003160|MLB7111709792,MLB7111709792,"[""MLB7111709792""]",78.76,62.16,"{""MLB7111709792"":200}",2026-09-05T01:05:44.061Z,"{""MLB7111709792"":62.16}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002189,VTK002189|MLB7111707350,MLB7111707350,"[""MLB7111707350""]",78.79,62.21,"{""MLB7111707350"":200}",2026-09-05T01:05:44.982Z,"{""MLB7111707350"":62.21}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK023354,VTK023354|MLB39642690,MLB7332781300,"[""MLB7332781300"",""MLB5005540513""]",70.49,54.86,"{""MLB7332781300"":200,""MLB5005540513"":200}",2026-09-05T01:05:48.863Z,"{""MLB7332781300"":54.86,""MLB5005540513"":54.86}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012535,VTK012535|MLB62818650,MLB4857622923,"[""MLB4857622923"",""MLB7313979402""]",77.08,59.88,"{""MLB4857622923"":200,""MLB7313979402"":200}",2026-09-05T01:05:52.536Z,"{""MLB4857622923"":59.88,""MLB7313979402"":59.88}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012085,VTK012085|MLB47703265,MLB7111651766,"[""MLB7111651766"",""MLB4988012017""]",75.3,59.61,"{""MLB7111651766"":200,""MLB4988012017"":200}",2026-09-05T01:05:56.245Z,"{""MLB7111651766"":59.61,""MLB4988012017"":59.61}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018828,VTK018828|MLB7332789378,MLB7332789378,"[""MLB7332789378""]",69.73,54.49,"{""MLB7332789378"":200}",2026-09-05T01:05:57.110Z,"{""MLB7332789378"":54.49}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018874,VTK018874|MLB7332777004,MLB7332777004,"[""MLB7332777004""]",461.91,381.82,"{""MLB7332777004"":200}",2026-09-05T01:05:57.933Z,"{""MLB7332777004"":381.82}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018282,VTK018282|MLB7331798958,MLB7331798958,"[""MLB7331798958""]",379.33,310.66,"{""MLB7331798958"":200}",2026-09-05T01:05:58.711Z,"{""MLB7331798958"":310.66}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018421,VTK018421|MLB7332787672,MLB7332787672,"[""MLB7332787672""]",421.89,346.73,"{""MLB7332787672"":200}",2026-09-05T01:05:59.505Z,"{""MLB7332787672"":346.73}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017892,VTK017892|MLB7332096712,MLB7332096712,"[""MLB7332096712""]",346.06,283.51,"{""MLB7332096712"":200}",2026-09-05T01:06:00.327Z,"{""MLB7332096712"":283.51}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK013012,VTK013012|MLB27121200,MLB7227857914,"[""MLB7330395094"",""MLB7227857914""]",338.31,277.19,"{""MLB7227857914"":200,""MLB7330395094"":200}",2026-09-05T01:06:04.155Z,"{""MLB7330395094"":277.19,""MLB7227857914"":277.19}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012035,VTK012035|MLB7145207436,MLB7145207436,"[""MLB7145207436""]",324.82,268.96,"{""MLB7145207436"":200}",2026-09-05T01:06:05.041Z,"{""MLB7145207436"":268.96}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000086,VTK000086|MLB15233409,MLB7111709552,"[""MLB7111709552"",""MLB7149327760""]",75.36,60.17,"{""MLB7111709552"":200,""MLB7149327760"":200}",2026-09-05T01:06:08.882Z,"{""MLB7111709552"":60.17,""MLB7149327760"":60.17}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK019104,VTK019104|MLB38739305,MLB7332777862,"[""MLB5005542765"",""MLB7332777862""]",198.75,155.81,"{""MLB7332777862"":200,""MLB5005542765"":200}",2026-09-05T01:06:12.730Z,"{""MLB5005542765"":155.81,""MLB7332777862"":155.81}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018388,VTK018388|MLB4995166689,MLB4995166689,"[""MLB4995166689""]",191.7,152.65,"{""MLB4995166689"":200}",2026-09-05T01:06:13.652Z,"{""MLB4995166689"":152.65}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017298,VTK017298|MLB7331728364,MLB7331728364,"[""MLB7331728364""]",193.91,154.68,"{""MLB7331728364"":200}",2026-09-05T01:06:14.495Z,"{""MLB7331728364"":154.68}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017367,VTK017367|MLB7331728968,MLB7331728968,"[""MLB7331728968""]",274.54,226.95,"{""MLB7331728968"":200}",2026-09-05T01:06:15.248Z,"{""MLB7331728968"":226.95}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017933,VTK017933|MLB7432502048,MLB7432502048,"[""MLB7432502048""]",51,39.27,"{""MLB7432502048"":200}",2026-09-05T01:06:16.052Z,"{""MLB7432502048"":39.27}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012253,VTK012253|MLB24157301,MLB7111663188,"[""MLB7111663188"",""MLB4898611575""]",77.04,61.57,"{""MLB7111663188"":200,""MLB4898611575"":200}",2026-09-05T01:06:19.857Z,"{""MLB7111663188"":61.57,""MLB4898611575"":61.57}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012419,VTK012419|MLB42006938,MLB7111709620,"[""MLB7111709620"",""MLB4880580805""]",76.34,61.02,"{""MLB7111709620"":200,""MLB4880580805"":200}",2026-09-05T01:06:23.310Z,"{""MLB7111709620"":61.02,""MLB4880580805"":61.02}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012395,VTK012395|MLB27976031,MLB7111652216,"[""MLB7157760832"",""MLB7111652216""]",90.38,65.38,"{""MLB7111652216"":200,""MLB7157760832"":200}",2026-09-05T01:06:26.683Z,"{""MLB7157760832"":65.38,""MLB7111652216"":65.38}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012541,VTK012541|MLB7111709930,MLB7111709930,"[""MLB7111709930""]",88.84,65.25,"{""MLB7111709930"":200}",2026-09-05T01:06:27.445Z,"{""MLB7111709930"":65.25}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012610,VTK012610|MLB24600521,MLB7111710242,"[""MLB7111710242"",""MLB4880579709""]",76.6,62.02,"{""MLB7111710242"":200,""MLB4880579709"":200}",2026-09-05T01:06:30.795Z,"{""MLB7111710242"":62.02,""MLB4880579709"":62.02}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000761,VTK000761|MLB61083906,MLB4857626069,"[""MLB4857626069"",""MLB7149338638""]",32.51,26.2,"{""MLB4857626069"":200,""MLB7149338638"":200}",2026-09-05T01:06:34.132Z,"{""MLB4857626069"":26.2,""MLB7149338638"":26.2}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012280,VTK012280|MLB35655731,MLB7111657460,"[""MLB7111657460"",""MLB4880582965""]",161.76,134.32,"{""MLB7111657460"":200,""MLB4880582965"":200}",2026-09-05T01:06:37.375Z,"{""MLB7111657460"":134.32,""MLB4880582965"":134.32}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018424,VTK018424|MLB7332774856,MLB7332774856,"[""MLB7332774856""]",251.6,210.99,"{""MLB7332774856"":200}",2026-09-05T01:06:38.015Z,"{""MLB7332774856"":210.99}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017861,VTK017861|MLB26409892,MLB7238823730,"[""MLB7238823730"",""MLB4942182987""]",249.72,209.45,"{""MLB7238823730"":200,""MLB4942182987"":200}",2026-09-05T01:06:41.308Z,"{""MLB7238823730"":209.45,""MLB4942182987"":209.45}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017610,VTK017610|MLB4994952001,MLB4994952001,"[""MLB4994952001""]",253.48,214.64,"{""MLB4994952001"":200}",2026-09-05T01:06:42.039Z,"{""MLB4994952001"":214.64}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK019158,VTK019158|MLB7311698800,MLB7311698800,"[""MLB7311698800""]",231.44,181.28,"{""MLB7311698800"":200}",2026-09-05T01:06:42.750Z,"{""MLB7311698800"":181.28}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012673,VTK012673|MLB21618575,MLB7111644302,"[""MLB4880587199"",""MLB7111644302""]",225.14,178.8,"{""MLB7111644302"":200,""MLB4880587199"":200}",2026-09-05T01:06:45.926Z,"{""MLB4880587199"":178.8,""MLB7111644302"":178.8}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000278,VTK000278|MLB23774138,MLB7086975852,"[""MLB4852431659"",""MLB7086975852""]",193.68,155.87,"{""MLB7086975852"":200,""MLB4852431659"":200}",2026-09-05T01:06:49.184Z,"{""MLB4852431659"":155.87,""MLB7086975852"":155.87}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017968,VTK017968|MLB4981462239,MLB4981462239,"[""MLB4981462239""]",255.27,216.85,"{""MLB4981462239"":200}",2026-09-05T01:06:49.943Z,"{""MLB4981462239"":216.85}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018451,VTK018451|MLB22595787,MLB7286156942,"[""MLB4971957217"",""MLB7286156942""]",208.13,164.11,"{""MLB7286156942"":200,""MLB4971957217"":200}",2026-09-05T01:06:53.208Z,"{""MLB4971957217"":164.11,""MLB7286156942"":164.11}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018466,VTK018466|MLB7332762044,MLB7332762044,"[""MLB7332762044""]",254.42,216.44,"{""MLB7332762044"":200}",2026-09-05T01:06:53.908Z,"{""MLB7332762044"":216.44}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001131,VTK001131|MLB68935558,MLB4847396967,"[""MLB4880525767"",""MLB4847396967""]",213.98,169.17,"{""MLB4847396967"":200,""MLB4880525767"":200}",2026-09-05T01:06:57.216Z,"{""MLB4880525767"":169.17,""MLB4847396967"":169.17}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018179,VTK018179|MLB22400147,MLB7238802910,"[""MLB4942205025"",""MLB7238802910""]",211.06,165.4,"{""MLB7238802910"":200,""MLB4942205025"":200}",2026-09-05T01:07:00.438Z,"{""MLB4942205025"":165.4,""MLB7238802910"":165.4}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018659,VTK018659|MLB7239070270,MLB7239070270,"[""MLB7239070270""]",209.51,165.19,"{""MLB7239070270"":200}",2026-09-05T01:07:01.115Z,"{""MLB7239070270"":165.19}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012666,VTK012666|MLB53774696,MLB4857541521,"[""MLB4880632729"",""MLB4857541521""]",220.09,173.14,"{""MLB4857541521"":200,""MLB4880632729"":200}",2026-09-05T01:07:04.345Z,"{""MLB4880632729"":173.14,""MLB4857541521"":173.14}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017257,VTK017257|MLB4994909013,MLB4994909013,"[""MLB4994909013""]",79.94,56.34,"{""MLB4994909013"":200}",2026-09-05T01:07:05.106Z,"{""MLB4994909013"":56.34}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017343,VTK017343|MLB7332094562,MLB7332094562,"[""MLB7332094562""]",79.94,56.34,"{""MLB7332094562"":200}",2026-09-05T01:07:05.899Z,"{""MLB7332094562"":56.34}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000499,VTK000499|MLB18380694,MLB4841992283,"[""MLB4841992283"",""MLB7095328008""]",208.94,163.75,"{""MLB4841992283"":200,""MLB7095328008"":200}",2026-09-05T01:07:09.095Z,"{""MLB4841992283"":163.75,""MLB7095328008"":163.75}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017349,VTK017349|MLB51915199,MLB7331728896,"[""MLB7331728896"",""MLB5005543193""]",200.8,160.42,"{""MLB7331728896"":200,""MLB5005543193"":200}",2026-09-05T01:07:12.429Z,"{""MLB7331728896"":160.42,""MLB5005543193"":160.42}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017214,VTK017214|MLB36639774,MLB7331721376,"[""MLB7331721376"",""MLB7339960260""]",204.55,162.83,"{""MLB7331721376"":200,""MLB7339960260"":200}",2026-09-05T01:07:15.721Z,"{""MLB7331721376"":162.83,""MLB7339960260"":162.83}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012049,VTK012049|MLB7276014356,MLB7276014356,"[""MLB7276014356""]",30.93,25.34,"{""MLB7276014356"":200}",2026-09-05T01:07:16.442Z,"{""MLB7276014356"":25.34}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018345,VTK018345|MLB4981505455,MLB4981505455,"[""MLB4981505455""]",220.85,173.73,"{""MLB4981505455"":200}",2026-09-05T01:07:17.152Z,"{""MLB4981505455"":173.73}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012077,VTK012077|MLB25871327,MLB7111648906,"[""MLB4880586295"",""MLB7111648906""]",118.88,94.99,"{""MLB7111648906"":200,""MLB4880586295"":200}",2026-09-05T01:07:20.486Z,"{""MLB4880586295"":94.99,""MLB7111648906"":94.99}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017181,VTK017181|MLB6162297,MLB4981311607,"[""MLB4981702355"",""MLB4981311607""]",88.14,64.53,"{""MLB4981311607"":200,""MLB4981702355"":200}",2026-09-05T01:07:23.932Z,"{""MLB4981702355"":64.53,""MLB4981311607"":64.53}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018643,VTK018643|MLB27398842,MLB4937558181,"[""MLB4942213135"",""MLB4937558181""]",75.62,62.18,"{""MLB4937558181"":200,""MLB4942213135"":200}",2026-09-05T01:07:27.269Z,"{""MLB4942213135"":62.18,""MLB4937558181"":62.18}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012017,VTK012017|MLB7111709754,MLB7111709754,"[""MLB7111709754""]",85.79,64.35,"{""MLB7111709754"":200}",2026-09-05T01:07:28.021Z,"{""MLB7111709754"":64.35}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017812,VTK017812|MLB7311574210,MLB7311574210,"[""MLB7311574210""]",57.22,46.82,"{""MLB7311574210"":200}",2026-09-05T01:07:28.823Z,"{""MLB7311574210"":46.82}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018952,VTK018952|MLB7332777148,MLB7332777148,"[""MLB7332777148""]",65.63,53.83,"{""MLB7332777148"":200}",2026-09-05T01:07:29.489Z,"{""MLB7332777148"":53.83}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017345,VTK017345|MLB38736114,MLB4994950929,"[""MLB4994950929"",""MLB5005542855""]",81.11,58.45,"{""MLB4994950929"":200,""MLB5005542855"":200}",2026-09-05T01:07:32.862Z,"{""MLB4994950929"":58.45,""MLB5005542855"":58.45}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017537,VTK017537|MLB19474779,MLB7239023352,"[""MLB7239023352"",""MLB7247345856""]",85.96,61.98,"{""MLB7239023352"":200,""MLB7247345856"":200}",2026-09-05T01:07:36.163Z,"{""MLB7239023352"":61.98,""MLB7247345856"":61.98}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012024,VTK012024|MLB4857638613,MLB4857638613,"[""MLB4857638613""]",29,24.28,"{""MLB4857638613"":200}",2026-09-05T01:07:36.929Z,"{""MLB4857638613"":24.28}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK005078,VTK005078|MLB4994950619,MLB4994950619,"[""MLB4994950619""]",81.33,59.29,"{""MLB4994950619"":200}",2026-09-05T01:07:37.662Z,"{""MLB4994950619"":59.29}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK009688,VTK009688|MLB21393103,MLB4772970809,"[""MLB7192786804"",""MLB4772970809""]",62.43,52.09,"{""MLB4772970809"":200,""MLB7192786804"":200}",2026-09-05T01:07:40.958Z,"{""MLB7192786804"":52.09,""MLB4772970809"":52.09}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
